timestamp,complaint_count,complaint_ids
2026-05-01 01:00:00,3,"68841328,68837327,68835854"
2026-05-01 02:00:00,2,"68846904,68849754"
2026-05-01 04:00:00,1,68852544
2026-05-01 05:00:00,1,68848426
2026-05-01 06:00:00,4,"68851105,68849826,68852615,68849823"
2026-05-01 07:00:00,8,"68848327,68848329,68852504,68856850,68856965"
2026-05-01 08:00:00,11,"68846873,68853958,68849715,68852505,68855394"
2026-05-01 09:00:00,14,"68846905,68853959,68855452,68846829,68848323"
2026-05-01 10:00:00,16,"68849716,68851090,68855390,68849717,68855451"
2026-05-01 11:00:00,7,"68856966,68852574,68856968,68856858,68851200"
2026-05-01 12:00:00,4,"68855422,68856843,68848357,68846834"
2026-05-01 13:00:00,10,"68851165,68855398,68852573,68849781,68846835"
2026-05-01 14:00:00,8,"68846832,68848324,68854004,68851100,68846836"
2026-05-01 15:00:00,15,"68852613,68848322,68853964,68852512,68854078"
2026-05-01 16:00:00,6,"68851106,68851101,68855399,68856844,68856859"
2026-05-01 17:00:00,6,"68852507,68849721,68852617,68856845,68848425"
2026-05-01 18:00:00,12,"68854003,68849788,68846831,68846839,68846930"
2026-05-01 19:00:00,8,"68852508,68848330,68848331,68849725,68851192"
2026-05-01 20:00:00,8,"68846833,68848332,68849723,68851098,68852511"
2026-05-01 21:00:00,7,"68856928,68855450,68849726,68851194,68852503"
2026-05-01 22:00:00,6,"68848325,68848417,68853961,68856848,68851195"
2026-05-01 23:00:00,4,"68853962,68855397,68856856,68848326"
2026-05-02 00:00:00,6,"68852510,68852513,68846929,68846838,68852621"
2026-05-02 02:00:00,2,"68858188,68861994"
2026-05-02 06:00:00,2,"68864476,68861997"
2026-05-02 07:00:00,5,"68864459,68863213,68865787,68859539,68862002"
2026-05-02 08:00:00,10,"68859461,68859463,68866976,68858187,68866980"
2026-05-02 09:00:00,9,"68861998,68863220,68859465,68864452,68864457"
2026-05-02 10:00:00,15,"68860720,68862008,68860717,68864529,68865752"
2026-05-02 11:00:00,12,"68859460,68859533,68860725,68863219,68865750"
2026-05-02 12:00:00,10,"68866982,68864460,68865753,68865788,68860769"
2026-05-02 13:00:00,14,"68864453,68858189,68859459,68859466,68859467"
2026-05-02 14:00:00,3,"68858185,68862005,68863284"
2026-05-02 15:00:00,5,"68858192,68859458,68865748,68859462,68862006"
2026-05-02 16:00:00,7,"68860722,68859464,68860723,68858198,68858190"
2026-05-02 17:00:00,8,"68858191,68858200,68859468,68862009,68865755"
2026-05-02 18:00:00,4,"68858194,68866981,68858199,68867045"
2026-05-02 19:00:00,8,"68861999,68860724,68864456,68860719,68864451"
2026-05-02 20:00:00,2,"68858193,68862000"
2026-05-02 21:00:00,3,"68862007,68867044,68866978"
2026-05-02 22:00:00,1,68864454
2026-05-02 23:00:00,1,68864455
2026-05-03 00:00:00,5,"68867043,68867046,68866979,68863218,68863285"
2026-05-03 05:00:00,2,"68875728,68870166"
2026-05-03 06:00:00,3,"68869183,68873557,68870159"
2026-05-03 07:00:00,2,"68871249,68874694"
2026-05-03 08:00:00,2,"68873546,68869067"
2026-05-03 09:00:00,12,"68869083,68869150,68871246,68873563,68874635"
2026-05-03 10:00:00,19,"68869074,68869078,68872482,68873552,68873615"
2026-05-03 11:00:00,10,"68869065,68870156,68873543,68875734,68871253"
2026-05-03 12:00:00,11,"68868014,68869068,68869072,68869080,68869149"
2026-05-03 13:00:00,9,"68870158,68872483,68872409,68874631,68869148"
2026-05-03 14:00:00,8,"68869063,68870226,68872416,68875733,68871250"
2026-05-03 15:00:00,6,"68875730,68871251,68875736,68873554,68870163"
2026-05-03 16:00:00,13,"68869066,68869071,68869076,68872419,68873555"
2026-05-03 17:00:00,7,"68872413,68874634,68870162,68872407,68873550"
2026-05-03 18:00:00,10,"68872414,68875735,68872412,68873556,68874632"
2026-05-03 19:00:00,6,"68869151,68868016,68873560,68869070,68868015"
2026-05-03 20:00:00,12,"68868084,68872408,68875732,68875794,68869079"
2026-05-03 21:00:00,8,"68872417,68875726,68868085,68875737,68870165"
2026-05-03 22:00:00,3,"68868059,68872418,68868018"
2026-05-03 23:00:00,1,68868082
2026-05-04 02:00:00,3,"68869075,68872415,68880174"
2026-05-04 03:00:00,2,"68887806,68886250"
2026-05-04 04:00:00,1,68880181
2026-05-04 05:00:00,1,68884697
2026-05-04 06:00:00,6,"68886248,68880180,68887743,68887747,68878669"
2026-05-04 07:00:00,14,"68881696,68886240,68886242,68887733,68886243"
2026-05-04 08:00:00,24,"68877150,68877250,68880168,68881735,68883178"
2026-05-04 09:00:00,20,"68880240,68881850,68883179,68884694,68886305"
2026-05-04 10:00:00,7,"68887808,68880210,68881706,68886254,68878671"
2026-05-04 11:00:00,13,"68881697,68887774,68877145,68877153,68877156"
2026-05-04 12:00:00,11,"68886258,68877149,68884710,68884709,68884712"
2026-05-04 13:00:00,7,"68887859,68877140,68880283,68884706,68887852"
2026-05-04 14:00:00,8,"68877202,68880169,68880211,68887810,68884692"
2026-05-04 15:00:00,16,"68877142,68881797,68883187,68883272,68887737"
2026-05-04 16:00:00,10,"68881796,68878681,68884713,68884762,68884788"
2026-05-04 17:00:00,14,"68886244,68886257,68878675,68881799,68887739"
2026-05-04 18:00:00,20,"68881708,68884699,68887740,68877155,68878673"
2026-05-04 19:00:00,7,"68886245,68886251,68887742,68887741,68881800"
2026-05-04 20:00:00,4,"68883185,68887744,68884703,68884696"
2026-05-04 21:00:00,7,"68881698,68883186,68883181,68878680,68880179"
2026-05-04 22:00:00,4,"68886259,68877147,68880173,68878670"
2026-05-04 23:00:00,2,"68886253,68887736"
2026-05-05 00:00:00,4,"68884707,68878677,68877154,68880172"
2026-05-05 01:00:00,3,"68883285,68883280,68881710"
2026-05-05 03:00:00,1,68892491
2026-05-05 04:00:00,2,"68894012,68890893"
2026-05-05 05:00:00,2,"68894002,68898729"
2026-05-05 06:00:00,4,"68900271,68892407,68895650,68898828"
2026-05-05 07:00:00,13,"68890881,68889304,68889412,68894079,68894153"
2026-05-05 08:00:00,19,"68889311,68900372,68890960,68892448,68894000"
2026-05-05 09:00:00,21,"68898728,68892493,68894077,68889302,68890961"
2026-05-05 10:00:00,9,"68897351,68898742,68889307,68897256,68892408"
2026-05-05 11:00:00,14,"68895657,68895667,68900272,68900371,68892531"
2026-05-05 12:00:00,7,"68897331,68894013,68895655,68890988,68900370"
2026-05-05 13:00:00,11,"68894003,68898829,68900273,68897295,68898833"
2026-05-05 14:00:00,18,"68890884,68900333,68900332,68897263,68890890"
2026-05-05 15:00:00,9,"68892416,68895664,68897254,68894009,68900265"
2026-05-05 16:00:00,9,"68898735,68889291,68898731,68897255,68897259"
2026-05-05 17:00:00,17,"68897253,68897265,68898745,68895656,68895661"
2026-05-05 18:00:00,12,"68897261,68895666,68898831,68892414,68894005"
2026-05-05 19:00:00,10,"68889303,68895662,68898769,68890889,68892410"
2026-05-05 20:00:00,7,"68890990,68889294,68895654,68898739,68898737"
2026-05-05 21:00:00,6,"68890959,68890886,68898830,68895663,68900269"
2026-05-05 22:00:00,6,"68898732,68895660,68897293,68900262,68889301"
2026-05-05 23:00:00,4,"68889306,68892415,68898734,68892405"
2026-05-06 00:00:00,3,"68892412,68897262,68900274"
2026-05-06 01:00:00,1,68890895
2026-05-06 02:00:00,1,68911105
2026-05-06 04:00:00,1,68904402
2026-05-06 06:00:00,11,"68902990,68901615,68906933,68905701,68905674"
2026-05-06 07:00:00,12,"68902997,68904311,68901612,68905643,68909668"
2026-05-06 08:00:00,18,"68901708,68905641,68905652,68908355,68909702"
2026-05-06 09:00:00,17,"68902994,68905645,68908324,68908329,68901602"
2026-05-06 10:00:00,9,"68906930,68902995,68905654,68911040,68909766"
2026-05-06 11:00:00,12,"68904404,68908424,68911008,68904315,68902988"
2026-05-06 12:00:00,7,"68906921,68908317,68904308,68902982,68905637"
2026-05-06 13:00:00,8,"68901616,68901709,68902996,68907045,68911098"
2026-05-06 14:00:00,6,"68902986,68908326,68901614,68902983,68907041"
2026-05-06 15:00:00,10,"68901611,68908391,68908426,68911007,68911101"
2026-05-06 16:00:00,22,"68901604,68901606,68901710,68906935,68902991"
2026-05-06 17:00:00,17,"68901607,68901610,68901712,68907046,68909672"
2026-05-06 18:00:00,9,"68908425,68911010,68911074,68911099,68906940"
2026-05-06 19:00:00,15,"68901711,68906934,68903068,68905644,68905649"
2026-05-06 20:00:00,3,"68903067,68904312,68906937"
2026-05-06 21:00:00,4,"68902992,68909667,68906936,68908328"
2026-05-06 22:00:00,4,"68909673,68909676,68905732,68907042"
2026-05-06 23:00:00,2,"68906929,68906932"
2026-05-07 00:00:00,3,"68905738,68909754,68911042"
2026-05-07 02:00:00,4,"68919327,68920774,68913798,68920681"
2026-05-07 05:00:00,1,68919288
2026-05-07 06:00:00,8,"68912406,68913801,68919285,68922168,68915245"
2026-05-07 07:00:00,8,"68916562,68919255,68922165,68920675,68912375"
2026-05-07 08:00:00,16,"68912378,68920667,68922207,68913803,68915208"
2026-05-07 09:00:00,12,"68913865,68922099,68922100,68922101,68916533"
2026-05-07 10:00:00,13,"68912380,68915199,68915287,68920668,68919360"
2026-05-07 11:00:00,3,"68915288,68920673,68913807"
2026-05-07 12:00:00,7,"68915203,68915207,68916529,68920773,68917876"
2026-05-07 13:00:00,8,"68912377,68915286,68915209,68915313,68920736"
2026-05-07 14:00:00,8,"68913808,68912379,68912470,68916527,68916534"
2026-05-07 15:00:00,7,"68916525,68917879,68920775,68922209,68919261"
2026-05-07 16:00:00,9,"68916645,68919260,68912374,68916635,68919256"
2026-05-07 17:00:00,14,"68917980,68912472,68913802,68915205,68915200"
2026-05-07 18:00:00,10,"68920745,68920676,68912384,68916636,68913805"
2026-05-07 19:00:00,7,"68922104,68913804,68916528,68922103,68920669"
2026-05-07 20:00:00,6,"68915309,68917966,68912471,68916536,68916532"
2026-05-07 21:00:00,2,"68922107,68912442"
2026-05-07 22:00:00,4,"68920680,68912381,68917969,68917871"
2026-05-07 23:00:00,3,"68913832,68915201,68913888"
2026-05-08 00:00:00,2,"68917938,68920682"
2026-05-08 02:00:00,1,68924894
2026-05-08 03:00:00,1,68929112
2026-05-08 05:00:00,1,68929114
2026-05-08 06:00:00,5,"68933509,68930496,68924832,68927706,68923482"
2026-05-08 07:00:00,13,"68929227,68924821,68926386,68923473,68929231"
2026-05-08 08:00:00,16,"68933497,68924925,68932075,68927700,68931968"
2026-05-08 09:00:00,14,"68931971,68924820,68926284,68924953,68933393"
2026-05-08 10:00:00,17,"68923475,68929118,68924920,68927708,68926394"
2026-05-08 11:00:00,8,"68930500,68929115,68929228,68926286,68924826"
2026-05-08 12:00:00,13,"68927792,68923549,68930630,68926289,68924921"
2026-05-08 13:00:00,6,"68926285,68931974,68933384,68924840,68933385"
2026-05-08 14:00:00,10,"68929121,68929119,68926280,68923479,68930495"
2026-05-08 15:00:00,5,"68933508,68926354,68932066,68926292,68929120"
2026-05-08 16:00:00,15,"68929229,68923481,68926282,68926288,68933392"
2026-05-08 17:00:00,2,"68926283,68924828"
2026-05-08 18:00:00,11,"68933496,68923484,68933391,68924922,68927793"
2026-05-08 19:00:00,7,"68926387,68927791,68930503,68924827,68923581"
2026-05-08 20:00:00,2,"68926291,68929116"
2026-05-08 21:00:00,7,"68926384,68926385,68927703,68926395,68923480"
2026-05-08 22:00:00,3,"68929225,68933386,68924924"
2026-05-08 23:00:00,2,"68933388,68927702"
2026-05-09 02:00:00,1,68940555
2026-05-09 04:00:00,2,"68941731,68934672"
2026-05-09 05:00:00,1,68939317
2026-05-09 06:00:00,1,68942920
2026-05-09 07:00:00,8,"68942922,68938196,68938223,68941769,68935807"
2026-05-09 08:00:00,11,"68934668,68942919,68937006,68937068,68934713"
2026-05-09 09:00:00,10,"68937004,68937003,68939381,68942944,68934735"
2026-05-09 10:00:00,14,"68937005,68937063,68935829,68940551,68940497"
2026-05-09 11:00:00,14,"68938195,68939361,68942943,68940501,68940496"
2026-05-09 12:00:00,9,"68934667,68939389,68941801,68940549,68935871"
2026-05-09 13:00:00,8,"68939384,68935810,68935813,68939319,68935812"
2026-05-09 14:00:00,5,"68940572,68942913,68934731,68934674,68940495"
2026-05-09 15:00:00,3,"68937025,68939323,68934673"
2026-05-09 16:00:00,7,"68939318,68939322,68934670,68934675,68940502"
2026-05-09 17:00:00,11,"68938217,68942921,68937064,68938215,68934671"
2026-05-09 18:00:00,2,"68939324,68939383"
2026-05-09 19:00:00,5,"68941729,68941733,68940499,68942986,68937001"
2026-05-09 20:00:00,2,"68941728,68935809"
2026-05-09 21:00:00,3,"68940500,68940498,68937002"
2026-05-09 22:00:00,3,"68934669,68935811,68939320"
2026-05-10 00:00:00,2,"68934718,68941734"
2026-05-10 01:00:00,1,68937065
2026-05-10 06:00:00,4,"68945168,68946257,68950768,68949641"
2026-05-10 07:00:00,6,"68945162,68949741,68945170,68945207,68948467"
2026-05-10 08:00:00,6,"68947377,68948475,68950775,68945167,68944034"
2026-05-10 09:00:00,7,"68951859,68945219,68948473,68950773,68946261"
2026-05-10 10:00:00,12,"68946264,68944041,68945163,68951839,68944028"
2026-05-10 11:00:00,12,"68948533,68948534,68949702,68947438,68947442"
2026-05-10 12:00:00,5,"68946260,68947366,68949679,68948460,68947367"
2026-05-10 13:00:00,11,"68945174,68948470,68951844,68951846,68951898"
2026-05-10 14:00:00,11,"68947443,68948463,68948474,68949640,68944035"
2026-05-10 15:00:00,13,"68948465,68944040,68946322,68947365,68947369"
2026-05-10 16:00:00,7,"68951837,68945171,68946263,68948476,68950832"
2026-05-10 17:00:00,8,"68946323,68951841,68944030,68945164,68945169"
2026-05-10 18:00:00,3,"68950772,68949646,68949664"
2026-05-10 19:00:00,5,"68947368,68947417,68948461,68950769,68948464"
2026-05-10 20:00:00,12,"68950771,68946256,68951843,68944031,68944042"
2026-05-10 21:00:00,8,"68947440,68944095,68947441,68948471,68948477"
2026-05-10 22:00:00,5,"68947364,68950778,68944094,68945218,68944039"
2026-05-10 23:00:00,3,"68944038,68950766,68947376"
2026-05-11 01:00:00,2,"68950765,68944036"
2026-05-11 02:00:00,2,"68960746,68956258"
2026-05-11 03:00:00,1,68956282
2026-05-11 05:00:00,4,"68962170,68953299,68959224,68957687"
2026-05-11 06:00:00,7,"68960711,68960742,68962253,68957775,68956234"
2026-05-11 07:00:00,18,"68959194,68963686,68962173,68954833,68956283"
2026-05-11 08:00:00,19,"68962181,68962187,68959188,68953301,68953302"
2026-05-11 09:00:00,21,"68960719,68960721,68963682,68959226,68962174"
2026-05-11 10:00:00,17,"68953275,68953274,68960710,68960744,68963678"
2026-05-11 11:00:00,9,"68962185,68962191,68962240,68959253,68954775"
2026-05-11 12:00:00,17,"68954774,68959196,68960717,68960815,68953251"
2026-05-11 13:00:00,12,"68956233,68962190,68959191,68954782,68954772"
2026-05-11 14:00:00,14,"68953249,68960860,68963771,68953339,68963787"
2026-05-11 15:00:00,7,"68954770,68956257,68962184,68962215,68953245"
2026-05-11 16:00:00,15,"68954858,68957700,68963774,68957792,68962183"
2026-05-11 17:00:00,18,"68960801,68962186,68959195,68954798,68954860"
2026-05-11 18:00:00,10,"68957685,68954783,68959198,68960716,68953401"
2026-05-11 19:00:00,11,"68963690,68959301,68957697,68962279,68962182"
2026-05-11 20:00:00,3,"68953340,68963773,68953247"
2026-05-11 21:00:00,9,"68963775,68953343,68957690,68957695,68960715"
2026-05-11 22:00:00,3,"68953300,68954776,68962180"
2026-05-11 23:00:00,2,"68963680,68960741"
2026-05-12 00:00:00,1,68953258
2026-05-12 01:00:00,2,"68953276,68957773"
2026-05-12 02:00:00,1,68968029
2026-05-12 03:00:00,1,68966589
2026-05-12 05:00:00,3,"68968003,68970923,68965143"
2026-05-12 06:00:00,6,"68975509,68967998,68970924,68966595,68966623"
2026-05-12 07:00:00,25,"68966692,68970919,68972380,68973882,68973885"
2026-05-12 08:00:00,19,"68965152,68966652,68970921,68972499,68973879"
2026-05-12 09:00:00,17,"68966690,68968002,68970913,68970931,68972485"
2026-05-12 10:00:00,7,"68969478,68973888,68973952,68975407,68975448"
2026-05-12 11:00:00,11,"68968099,68970917,68970930,68972386,68973973"
2026-05-12 12:00:00,20,"68965157,68969484,68972486,68972487,68972488"
2026-05-12 13:00:00,17,"68965156,68970914,68970925,68970927,68970928"
2026-05-12 14:00:00,9,"68969482,68975334,68975340,68967996,68967997"
2026-05-12 15:00:00,11,"68969477,68969480,68970922,68972385,68975451"
2026-05-12 16:00:00,10,"68966693,68971027,68973881,68975329,68965150"
2026-05-12 17:00:00,10,"68972382,68972387,68975325,68966600,68966594"
2026-05-12 18:00:00,11,"68965151,68965159,68965160,68966590,68968090"
2026-05-12 19:00:00,5,"68975323,68970926,68969485,68966689,68965270"
2026-05-12 20:00:00,3,"68969479,68966591,68966585"
2026-05-12 21:00:00,4,"68966688,68968001,68975333,68975335"
2026-05-12 22:00:00,4,"68970915,68975330,68975450,68966596"
2026-05-12 23:00:00,2,"68970918,68969526"
2026-05-13 01:00:00,2,"68975320,68972388"
2026-05-13 05:00:00,4,"68978353,68978237,68985437,68981225"
2026-05-13 06:00:00,6,"68978235,68979656,68983960,68976785,68984024"
2026-05-13 07:00:00,23,"68976778,68978234,68978314,68979658,68979659"
2026-05-13 08:00:00,15,"68976776,68976864,68976888,68979655,68982547"
2026-05-13 09:00:00,14,"68976889,68978233,68981210,68982632,68983962"
2026-05-13 10:00:00,11,"68978230,68979662,68981170,68984056,68985436"
2026-05-13 11:00:00,18,"68978231,68979653,68981096,68983956,68985389"
2026-05-13 12:00:00,24,"68976788,68978240,68981087,68981090,68981091"
2026-05-13 13:00:00,10,"68982631,68985398,68978238,68986850,68979737"
2026-05-13 14:00:00,16,"68976890,68982544,68985401,68985501,68986964"
2026-05-13 15:00:00,8,"68982552,68985394,68986835,68986852,68979739"
2026-05-13 16:00:00,12,"68976779,68976789,68979749,68981095,68982543"
2026-05-13 17:00:00,11,"68979660,68979738,68981092,68982554,68982636"
2026-05-13 18:00:00,10,"68976793,68983965,68985395,68986844,68986846"
2026-05-13 19:00:00,6,"68976781,68982634,68985400,68986851,68985399"
2026-05-13 20:00:00,9,"68976780,68978244,68981103,68982633,68983963"
2026-05-13 21:00:00,8,"68978236,68978337,68979657,68981093,68981169"
2026-05-13 22:00:00,4,"68985393,68978245,68981098,68983961"
2026-05-13 23:00:00,4,"68986849,68986857,68976790,68981102"
2026-05-14 00:00:00,2,"68982545,68978232"
2026-05-14 01:00:00,1,68982553
2026-05-14 05:00:00,1,68992555
2026-05-14 06:00:00,6,"68988348,68988356,68991077,68991089,68995190"
2026-05-14 07:00:00,10,"68988241,68991076,68991151,68995158,68997977"
2026-05-14 08:00:00,20,"68988249,68988255,68996551,68996553,68989676"
2026-05-14 09:00:00,19,"68996543,68989756,68989789,68991083,68993801"
2026-05-14 10:00:00,9,"68988243,68991114,68993886,68993913,68988253"
2026-05-14 11:00:00,14,"68991081,68993843,68993914,68995169,68995241"
2026-05-14 12:00:00,8,"68988244,68991090,68998078,68995166,68989783"
2026-05-14 13:00:00,8,"68993803,68995242,68998069,68991087,68989684"
2026-05-14 14:00:00,7,"68989689,68991182,68998075,68991088,68989681"
2026-05-14 15:00:00,16,"68988250,68989677,68989779,68992557,68995170"
2026-05-14 16:00:00,13,"68996552,68996559,68991080,68991093,68991181"
2026-05-14 17:00:00,17,"68988245,68988251,68989679,68991084,68992553"
2026-05-14 18:00:00,9,"68996555,68991079,68995165,68991086,68996622"
2026-05-14 19:00:00,10,"68988252,68996550,68996558,68991091,68993885"
2026-05-14 20:00:00,8,"68991082,68993813,68997985,68998068,68988246"
2026-05-14 21:00:00,1,68998046
2026-05-14 22:00:00,4,"68996554,68996560,68991183,68995154"
2026-05-14 23:00:00,5,"68993809,68995161,68988247,68996644,68993840"
2026-05-15 00:00:00,2,"68996556,68989685"
2026-05-15 01:00:00,4,"68993921,68997990,68996645,68991092"
2026-05-15 04:00:00,2,"69007027,69008615"
2026-05-15 05:00:00,1,69002494
2026-05-15 06:00:00,8,"68999501,69001120,69002544,69002478,69008582"
2026-05-15 07:00:00,16,"68999500,68999579,69001008,69001010,69002486"
2026-05-15 08:00:00,10,"68999506,69001013,69002482,69005638,69008669"
2026-05-15 09:00:00,12,"69002492,69002579,69002586,69003948,69005635"
2026-05-15 10:00:00,11,"68999608,69001009,69002483,69003949,69007119"
2026-05-15 11:00:00,12,"68999538,68999612,69005518,69005595,69005634"
2026-05-15 12:00:00,8,"69001020,69010072,69005520,69002577,69005596"
2026-05-15 13:00:00,4,"68999505,69001014,69004053,68999611"
2026-05-15 14:00:00,9,"69005527,69005535,69005594,69010015,69002580"
2026-05-15 15:00:00,8,"69001019,69002480,69002487,69003952,69010010"
2026-05-15 16:00:00,15,"68999610,69001012,69002484,69002488,69002489"
2026-05-15 17:00:00,12,"68999504,69001015,69005526,69007120,69008585"
2026-05-15 18:00:00,9,"69001021,69001022,69002485,69003953,69007121"
2026-05-15 19:00:00,3,"68999609,69005637,69008589"
2026-05-15 20:00:00,4,"68999502,69003957,69010013,69005532"
2026-05-15 21:00:00,6,"69001018,69010078,69002479,69008668,68999503"
2026-05-15 22:00:00,3,"69005633,69010009,69005525"
2026-05-15 23:00:00,1,69003954
2026-05-16 01:00:00,1,69007029
2026-05-16 04:00:00,1,69018994
2026-05-16 05:00:00,3,"69011591,69015904,69011527"
2026-05-16 06:00:00,7,"69011592,69012948,69012973,69018939,69021906"
2026-05-16 07:00:00,2,"69015947,69021891"
2026-05-16 08:00:00,12,"69011525,69011526,69017436,69020436,69020437"
2026-05-16 09:00:00,12,"69011523,69012944,69012983,69013026,69017423"
2026-05-16 10:00:00,11,"69011524,69012943,69012946,69012947,69012950"
2026-05-16 11:00:00,5,"69015917,69015920,69018938,69018989,69021892"
2026-05-16 12:00:00,10,"69013019,69014421,69017425,69018945,69018970"
2026-05-16 13:00:00,15,"69014420,69014457,69015921,69017457,69018942"
2026-05-16 14:00:00,7,"69012945,69012951,69017435,69020441,69021875"
2026-05-16 15:00:00,6,"69012984,69013025,69019016,69015910,69018990"
2026-05-16 16:00:00,13,"69011532,69011564,69014423,69015919,69015986"
2026-05-16 17:00:00,14,"69014486,69015907,69015911,69015923,69017431"
2026-05-16 18:00:00,6,"69014422,69015918,69015988,69020510,69014417"
2026-05-16 19:00:00,10,"69015916,69015946,69017429,69020424,69021884"
2026-05-16 20:00:00,6,"69013018,69017504,69020426,69020434,69020512"
2026-05-16 21:00:00,6,"69014485,69015922,69018943,69021881,69021955"
2026-05-16 22:00:00,4,"69017507,69019017,69020433,69015906"
2026-05-16 23:00:00,3,"69017503,69014418,69014419"
2026-05-17 00:00:00,3,"69011529,69020431,69021877"
2026-05-17 01:00:00,7,"69014426,69017432,69017456,69017506,69020428"
2026-05-17 03:00:00,2,"69030276,69024711"
2026-05-17 06:00:00,8,"69027400,69027408,69027414,69031603,69031610"
2026-05-17 07:00:00,4,"69024635,69028794,69030208,69031605"
2026-05-17 08:00:00,9,"69024651,69026049,69026051,69027399,69028788"
2026-05-17 09:00:00,11,"69023311,69024650,69026041,69027404,69030200"
2026-05-17 10:00:00,15,"69023249,69026047,69026117,69026119,69027409"
2026-05-17 11:00:00,16,"69023248,69023272,69026043,69026118,69028863"
2026-05-17 12:00:00,11,"69024643,69024644,69027401,69028800,69030190"
2026-05-17 13:00:00,10,"69026040,69028795,69028799,69030201,69031613"
2026-05-17 14:00:00,11,"69023340,69024646,69024649,69026038,69027406"
2026-05-17 15:00:00,11,"69026048,69027402,69027405,69027488,69030199"
2026-05-17 16:00:00,10,"69023306,69028798,69028804,69028864,69031616"
2026-05-17 17:00:00,17,"69024637,69024641,69024713,69027487,69028793"
2026-05-17 18:00:00,7,"69026120,69028801,69028805,69031604,69031606"
2026-05-17 19:00:00,11,"69024642,69027403,69027462,69028797,69031618"
2026-05-17 20:00:00,6,"69024652,69027417,69030196,69024645,69024712"
2026-05-17 21:00:00,7,"69024638,69024714,69028792,69030281,69031601"
2026-05-17 23:00:00,4,"69030209,69033037,69023245,69033031"
